AGRI,SCOPUS_ID:85016591795,2-s2.0-85016591795,Effects of landscape cover and local habitat characteristics on visiting bees in tropical orchards,Agricultural and Forest Entomology,2018-02-01T00:00:00.000Z,10.1111/afe.12226,19,Thailand,2018
AGRI,SCOPUS_ID:85041238520,2-s2.0-85041238520,Effects of turmeric extract on hemin-induced low-density lipoprotein oxidation,Journal of Food Biochemistry,2018-06-01T00:00:00.000Z,10.1111/jfbc.12507,5,Thailand,2018
AGRI,SCOPUS_ID:85041519189,2-s2.0-85041519189,"Efficacy of dietary chitosan on growth performance, haematological parameters and gut function in broilers",Italian Journal of Animal Science,2018-04-03T00:00:00.000Z,10.1080/1828051X.2017.1373609,27,Thailand,2018
AGRI,SCOPUS_ID:85041573964,2-s2.0-85041573964,A synergistic combination of Phyllanthus emblica and Alpinia galanga against H2O2-induced oxidative stress and lipid peroxidation in human ECV304 cells,Journal of Functional Foods,2018-04-01T00:00:00.000Z,10.1016/j.jff.2018.01.016,14,Thailand,2018
AGRI,SCOPUS_ID:85041630890,2-s2.0-85041630890,"Effects of chito-oligosaccharide supplementation with low or medium molecular weight and high degree of deacetylation on growth performance, nutrient digestibility and small intestinal morphology in weaned pigs",Livestock Science,2018-03-01T00:00:00.000Z,10.1016/j.livsci.2018.01.011,18,Thailand,2018
AGRI,SCOPUS_ID:85041848106,2-s2.0-85041848106,Two New Species of Ansonia from Thailand (Anura: Bufonidae),Zoological Science,2018-01-01T00:00:00.000Z,10.2108/zs170120,10,Japan,2018
AGRI,SCOPUS_ID:85041848106,2-s2.0-85041848106,Two New Species of Ansonia from Thailand (Anura: Bufonidae),Zoological Science,2018-01-01T00:00:00.000Z,10.2108/zs170120,10,Thailand,2018
AGRI,SCOPUS_ID:85041861788,2-s2.0-85041861788,Changes in physicochemical properties and starch crystallinity of sponge cake containing HPMC and extra virgin coconut oil during room temperature storage,Journal of Food Processing and Preservation,2018-05-01T00:00:00.000Z,10.1111/jfpp.13600,2,Thailand,2018
AGRI,SCOPUS_ID:85041861788,2-s2.0-85041861788,Changes in physicochemical properties and starch crystallinity of sponge cake containing HPMC and extra virgin coconut oil during room temperature storage,Journal of Food Processing and Preservation,2018-05-01T00:00:00.000Z,10.1111/jfpp.13600,2,United States,2018
AGRI,SCOPUS_ID:85041909360,2-s2.0-85041909360,"Morphological and mitochondrial DNA data reshuffle the taxonomy of the genera Atopochetus Attems, Litostrophus Chamberlin and Tonkinbolus Verhoeff (Diplopoda: Spirobolida: Pachybolidae), with descriptions of nine new species",Invertebrate Systematics,2018-01-01T00:00:00.000Z,10.1071/IS17052,15,Belgium,2018
AGRI,SCOPUS_ID:85041909360,2-s2.0-85041909360,"Morphological and mitochondrial DNA data reshuffle the taxonomy of the genera Atopochetus Attems, Litostrophus Chamberlin and Tonkinbolus Verhoeff (Diplopoda: Spirobolida: Pachybolidae), with descriptions of nine new species",Invertebrate Systematics,2018-01-01T00:00:00.000Z,10.1071/IS17052,15,Denmark,2018
AGRI,SCOPUS_ID:85041909360,2-s2.0-85041909360,"Morphological and mitochondrial DNA data reshuffle the taxonomy of the genera Atopochetus Attems, Litostrophus Chamberlin and Tonkinbolus Verhoeff (Diplopoda: Spirobolida: Pachybolidae), with descriptions of nine new species",Invertebrate Systematics,2018-01-01T00:00:00.000Z,10.1071/IS17052,15,Thailand,2018
AGRI,SCOPUS_ID:85042156578,2-s2.0-85042156578,"Optimization of coconut protein deamidation using protein-glutaminase and its effect on solubility, emulsification, and foaming properties of the proteins",Food Hydrocolloids,2018-06-01T00:00:00.000Z,10.1016/j.foodhyd.2017.12.031,50,Thailand,2018
AGRI,SCOPUS_ID:85042178786,2-s2.0-85042178786,Seroprevalence of anaplasmosis in dairy cattle from Peninsular Malaysia,Advances in Animal and Veterinary Sciences,2018-01-01T00:00:00.000Z,10.17582/journal.aavs/2018/6.2.70.74,1,Malaysia,2018
AGRI,SCOPUS_ID:85042178786,2-s2.0-85042178786,Seroprevalence of anaplasmosis in dairy cattle from Peninsular Malaysia,Advances in Animal and Veterinary Sciences,2018-01-01T00:00:00.000Z,10.17582/journal.aavs/2018/6.2.70.74,1,Nigeria,2018
AGRI,SCOPUS_ID:85042178786,2-s2.0-85042178786,Seroprevalence of anaplasmosis in dairy cattle from Peninsular Malaysia,Advances in Animal and Veterinary Sciences,2018-01-01T00:00:00.000Z,10.17582/journal.aavs/2018/6.2.70.74,1,Thailand,2018
AGRI,SCOPUS_ID:85042637153,2-s2.0-85042637153,Litter removal in a tropical rain forest reduces fine root biomass and production but litter addition has few effects,Ecology,2018-03-01T00:00:00.000Z,10.1002/ecy.2143,25,Thailand,2018
AGRI,SCOPUS_ID:85042637153,2-s2.0-85042637153,Litter removal in a tropical rain forest reduces fine root biomass and production but litter addition has few effects,Ecology,2018-03-01T00:00:00.000Z,10.1002/ecy.2143,25,United Kingdom,2018
AGRI,SCOPUS_ID:85042637153,2-s2.0-85042637153,Litter removal in a tropical rain forest reduces fine root biomass and production but litter addition has few effects,Ecology,2018-03-01T00:00:00.000Z,10.1002/ecy.2143,25,United States,2018
AGRI,SCOPUS_ID:85042655078,2-s2.0-85042655078,"A new species of Hoya (Marsdenieae), three new combinations and two new names in Vincetoxicum (Asclepiadeae) from Thailand",Taiwania,2018-01-01T00:00:00.000Z,10.6165/tai.2018.63.25,3,Thailand,2018
AGRI,SCOPUS_ID:85042845717,2-s2.0-85042845717,"Scientific Note: First record of the remarkable clearwing moth, Akaisphecia melanopuncta O. Gorbunov & Arita, 1995 (Sesiidae: Sesiinae: Osminiini), from Thailand, with comments on likely Batesian mimicry",Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.02.002,3,Poland,2018
AGRI,SCOPUS_ID:85042845717,2-s2.0-85042845717,"Scientific Note: First record of the remarkable clearwing moth, Akaisphecia melanopuncta O. Gorbunov & Arita, 1995 (Sesiidae: Sesiinae: Osminiini), from Thailand, with comments on likely Batesian mimicry",Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.02.002,3,Thailand,2018
AGRI,SCOPUS_ID:85042845717,2-s2.0-85042845717,"Scientific Note: First record of the remarkable clearwing moth, Akaisphecia melanopuncta O. Gorbunov & Arita, 1995 (Sesiidae: Sesiinae: Osminiini), from Thailand, with comments on likely Batesian mimicry",Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.02.002,3,United Kingdom,2018
AGRI,SCOPUS_ID:85042875734,2-s2.0-85042875734,Bacillus subtilis N3 as a biocontrol agent for Curvularia lunata and its antifungal protein properties,International Journal of Agriculture and Biology,2018-01-01T00:00:00.000Z,10.17957/IJAB/15.0511,4,Thailand,2018
AGRI,SCOPUS_ID:85043333483,2-s2.0-85043333483,Antiviral activities of Clinacanthus nutans (Burm.f.) Lindau extract against Cyprinid herpesvirus 3 in koi (Cyprinus carpio koi),Journal of Fish Diseases,2018-04-01T00:00:00.000Z,10.1111/jfd.12757,23,Thailand,2018
AGRI,SCOPUS_ID:85043333483,2-s2.0-85043333483,Antiviral activities of Clinacanthus nutans (Burm.f.) Lindau extract against Cyprinid herpesvirus 3 in koi (Cyprinus carpio koi),Journal of Fish Diseases,2018-04-01T00:00:00.000Z,10.1111/jfd.12757,23,United States,2018
AGRI,SCOPUS_ID:85043515992,2-s2.0-85043515992,Preparation of hydrothermal carbon acid catalyst from defatted rice bran,Industrial Crops and Products,2018-07-01T00:00:00.000Z,10.1016/j.indcrop.2018.03.002,22,Japan,2018
AGRI,SCOPUS_ID:85043515992,2-s2.0-85043515992,Preparation of hydrothermal carbon acid catalyst from defatted rice bran,Industrial Crops and Products,2018-07-01T00:00:00.000Z,10.1016/j.indcrop.2018.03.002,22,Thailand,2018
AGRI,SCOPUS_ID:85043995565,2-s2.0-85043995565,Emergence of colistin resistance in extended-spectrum beta lactamase producing Enterobacteriaceae isolated from food animals and its public health implication: A review,Journal of Advanced Veterinary and Animal Research,2018-03-01T00:00:00.000Z,10.5455/javar.2018.e246,10,Thailand,2018
AGRI,SCOPUS_ID:85043998624,2-s2.0-85043998624,"Occurrence of bovine tuberculosis among cattle herds from nomadic peri-urban settlements and cattle slaughtered at the municipal abattoir of Bauchi, North-Eastern Nigeria",Journal of Advanced Veterinary and Animal Research,2018-03-01T00:00:00.000Z,10.5455/javar.2018.e247,2,Malaysia,2018
AGRI,SCOPUS_ID:85043998624,2-s2.0-85043998624,"Occurrence of bovine tuberculosis among cattle herds from nomadic peri-urban settlements and cattle slaughtered at the municipal abattoir of Bauchi, North-Eastern Nigeria",Journal of Advanced Veterinary and Animal Research,2018-03-01T00:00:00.000Z,10.5455/javar.2018.e247,2,Nigeria,2018
AGRI,SCOPUS_ID:85043998624,2-s2.0-85043998624,"Occurrence of bovine tuberculosis among cattle herds from nomadic peri-urban settlements and cattle slaughtered at the municipal abattoir of Bauchi, North-Eastern Nigeria",Journal of Advanced Veterinary and Animal Research,2018-03-01T00:00:00.000Z,10.5455/javar.2018.e247,2,Thailand,2018
AGRI,SCOPUS_ID:85044043279,2-s2.0-85044043279,"Analysis of the complete mitochondrial genome of the giant honeybee, Apis dorsata, (Hymenoptera: Apidae) in Thailand",Conservation Genetics Resources,2018-12-01T00:00:00.000Z,10.1007/s12686-017-0942-7,5,Japan,2018
AGRI,SCOPUS_ID:85044043279,2-s2.0-85044043279,"Analysis of the complete mitochondrial genome of the giant honeybee, Apis dorsata, (Hymenoptera: Apidae) in Thailand",Conservation Genetics Resources,2018-12-01T00:00:00.000Z,10.1007/s12686-017-0942-7,5,Thailand,2018
AGRI,SCOPUS_ID:85044081409,2-s2.0-85044081409,Sequential extraction and reactive extraction processing of spent coffee grounds: An alternative approach for pretreatment of biodiesel feedstocks and biodiesel production,Industrial Crops and Products,2018-07-01T00:00:00.000Z,10.1016/j.indcrop.2018.03.025,17,Thailand,2018
AGRI,SCOPUS_ID:85044149582,2-s2.0-85044149582,"A remarkable new genus of Braconini (Hymenoptera: Braconidae: Braconinae) from Papua New Guinea, reared from fallen fruit",Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.03.001,0,Czech Republic,2018
AGRI,SCOPUS_ID:85044149582,2-s2.0-85044149582,"A remarkable new genus of Braconini (Hymenoptera: Braconidae: Braconinae) from Papua New Guinea, reared from fallen fruit",Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.03.001,0,Thailand,2018
AGRI,SCOPUS_ID:85044151416,2-s2.0-85044151416,Revision of Dolabraulax Quicke (Hymenoptera: Braconidae) with the description of three new species from south India,Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.03.005,2,China,2018
AGRI,SCOPUS_ID:85044151416,2-s2.0-85044151416,Revision of Dolabraulax Quicke (Hymenoptera: Braconidae) with the description of three new species from south India,Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.03.005,2,India,2018
AGRI,SCOPUS_ID:85044151416,2-s2.0-85044151416,Revision of Dolabraulax Quicke (Hymenoptera: Braconidae) with the description of three new species from south India,Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.03.005,2,Thailand,2018
AGRI,SCOPUS_ID:85044237627,2-s2.0-85044237627,"Morphological and dose-dependent study on the effect of methyl, hexyl, and dodecyl rosmarinate on staphylococcus carnosus LTH1502: Use of the Weibull model",Journal of Food Protection,2018-04-01T00:00:00.000Z,10.4315/0362-028X.JFP-17-334,0,France,2018
AGRI,SCOPUS_ID:85044237627,2-s2.0-85044237627,"Morphological and dose-dependent study on the effect of methyl, hexyl, and dodecyl rosmarinate on staphylococcus carnosus LTH1502: Use of the Weibull model",Journal of Food Protection,2018-04-01T00:00:00.000Z,10.4315/0362-028X.JFP-17-334,0,Germany,2018
AGRI,SCOPUS_ID:85044237627,2-s2.0-85044237627,"Morphological and dose-dependent study on the effect of methyl, hexyl, and dodecyl rosmarinate on staphylococcus carnosus LTH1502: Use of the Weibull model",Journal of Food Protection,2018-04-01T00:00:00.000Z,10.4315/0362-028X.JFP-17-334,0,Thailand,2018
AGRI,SCOPUS_ID:85044334055,2-s2.0-85044334055,A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,Journal of Biogeography,2018-06-01T00:00:00.000Z,10.1111/jbi.13211,13,Australia,2018
AGRI,SCOPUS_ID:85044334055,2-s2.0-85044334055,A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,Journal of Biogeography,2018-06-01T00:00:00.000Z,10.1111/jbi.13211,13,China,2018
AGRI,SCOPUS_ID:85044334055,2-s2.0-85044334055,A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,Journal of Biogeography,2018-06-01T00:00:00.000Z,10.1111/jbi.13211,13,Czech Republic,2018
AGRI,SCOPUS_ID:85044334055,2-s2.0-85044334055,A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,Journal of Biogeography,2018-06-01T00:00:00.000Z,10.1111/jbi.13211,13,Finland,2018
AGRI,SCOPUS_ID:85044334055,2-s2.0-85044334055,A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,Journal of Biogeography,2018-06-01T00:00:00.000Z,10.1111/jbi.13211,13,Panama,2018
AGRI,SCOPUS_ID:85044334055,2-s2.0-85044334055,A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,Journal of Biogeography,2018-06-01T00:00:00.000Z,10.1111/jbi.13211,13,Thailand,2018
AGRI,SCOPUS_ID:85044334055,2-s2.0-85044334055,A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,Journal of Biogeography,2018-06-01T00:00:00.000Z,10.1111/jbi.13211,13,United Kingdom,2018
AGRI,SCOPUS_ID:85044334055,2-s2.0-85044334055,A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,Journal of Biogeography,2018-06-01T00:00:00.000Z,10.1111/jbi.13211,13,United States,2018
AGRI,SCOPUS_ID:85044383305,2-s2.0-85044383305,Effects of putrescine treatment on the quality attributes and antioxidant activities of ‘Nam Dok Mai No.4’ mango fruit during storage,Scientia Horticulturae,2018-03-15T00:00:00.000Z,10.1016/j.scienta.2018.01.050,18,Thailand,2018
AGRI,SCOPUS_ID:85045011508,2-s2.0-85045011508,"Revision of the endemic New Zealand braconid wasp genus Metaspathius: new subfamily placement, and descriptions of four new species including three with fully winged females (Hymenoptera: Braconidae: Mesostoinae)",New Zealand Entomologist,2018-07-03T00:00:00.000Z,10.1080/00779962.2018.1551707,14,Canada,2018
AGRI,SCOPUS_ID:85045011508,2-s2.0-85045011508,"Revision of the endemic New Zealand braconid wasp genus Metaspathius: new subfamily placement, and descriptions of four new species including three with fully winged females (Hymenoptera: Braconidae: Mesostoinae)",New Zealand Entomologist,2018-07-03T00:00:00.000Z,10.1080/00779962.2018.1551707,14,New Zealand,2018
AGRI,SCOPUS_ID:85045011508,2-s2.0-85045011508,"Revision of the endemic New Zealand braconid wasp genus Metaspathius: new subfamily placement, and descriptions of four new species including three with fully winged females (Hymenoptera: Braconidae: Mesostoinae)",New Zealand Entomologist,2018-07-03T00:00:00.000Z,10.1080/00779962.2018.1551707,14,Poland,2018
AGRI,SCOPUS_ID:85045011508,2-s2.0-85045011508,"Revision of the endemic New Zealand braconid wasp genus Metaspathius: new subfamily placement, and descriptions of four new species including three with fully winged females (Hymenoptera: Braconidae: Mesostoinae)",New Zealand Entomologist,2018-07-03T00:00:00.000Z,10.1080/00779962.2018.1551707,14,Russian Federation,2018
AGRI,SCOPUS_ID:85045011508,2-s2.0-85045011508,"Revision of the endemic New Zealand braconid wasp genus Metaspathius: new subfamily placement, and descriptions of four new species including three with fully winged females (Hymenoptera: Braconidae: Mesostoinae)",New Zealand Entomologist,2018-07-03T00:00:00.000Z,10.1080/00779962.2018.1551707,14,Thailand,2018
AGRI,SCOPUS_ID:85045193269,2-s2.0-85045193269,Expanding the oro-dental and mutational spectra of kabuki syndrome and expression of KMT2D and KDM6A in human tooth germs,International Journal of Biological Sciences,2018-03-09T00:00:00.000Z,10.7150/ijbs.23517,25,Japan,2018
AGRI,SCOPUS_ID:85045193269,2-s2.0-85045193269,Expanding the oro-dental and mutational spectra of kabuki syndrome and expression of KMT2D and KDM6A in human tooth germs,International Journal of Biological Sciences,2018-03-09T00:00:00.000Z,10.7150/ijbs.23517,25,Thailand,2018
AGRI,SCOPUS_ID:85045193269,2-s2.0-85045193269,Expanding the oro-dental and mutational spectra of kabuki syndrome and expression of KMT2D and KDM6A in human tooth germs,International Journal of Biological Sciences,2018-03-09T00:00:00.000Z,10.7150/ijbs.23517,25,United Kingdom,2018
AGRI,SCOPUS_ID:85045273718,2-s2.0-85045273718,Melissopalynological analysis of stingless bee (Tetragonula pagdeni) honey in Eastern Thailand,Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.04.003,12,Thailand,2018
AGRI,SCOPUS_ID:85045430429,2-s2.0-85045430429,Chemical Constituents of the Stems of Spatholobus parviflorus and Their Cholinesterase Inhibitory Activity,Chemistry of Natural Compounds,2018-03-01T00:00:00.000Z,10.1007/s10600-018-2344-9,8,Thailand,2018
AGRI,SCOPUS_ID:85045916868,2-s2.0-85045916868,Contribution of humic substances to dissolved organic matter optical properties and iron mobilization,Aquatic Sciences,2018-07-01T00:00:00.000Z,10.1007/s00027-018-0578-z,19,Japan,2018
AGRI,SCOPUS_ID:85045916868,2-s2.0-85045916868,Contribution of humic substances to dissolved organic matter optical properties and iron mobilization,Aquatic Sciences,2018-07-01T00:00:00.000Z,10.1007/s00027-018-0578-z,19,Thailand,2018
AGRI,SCOPUS_ID:85046012767,2-s2.0-85046012767,Resource Holding Potential and the Outcome of Aggressive Interactions between Paired Male Aegus chelifer chelifer (Coleoptera: Lucanidae) Stag Beetles,Journal of Insect Behavior,2018-07-01T00:00:00.000Z,10.1007/s10905-018-9683-z,8,Thailand,2018
AGRI,SCOPUS_ID:85046396881,2-s2.0-85046396881,Screening cyanobacteria from marine coastal waters of Thailand for biohydrogen production,Journal of Applied Phycology,2018-12-01T00:00:00.000Z,10.1007/s10811-018-1490-6,9,Thailand,2018
AGRI,SCOPUS_ID:85046641997,2-s2.0-85046641997,Captive breeding reveals larval performance and adult body size differences between two geographical populations of the stag beetle Aegus chelifer chelifer (Coleoptera: Lucanidae),Journal of Asia-Pacific Entomology,2018-06-01T00:00:00.000Z,10.1016/j.aspen.2018.04.001,3,Thailand,2018
AGRI,SCOPUS_ID:85046665167,2-s2.0-85046665167,A new species of Rhytimorpha Szépligeti (Hymenoptera: Braconidae: Braconinae) from Israel,Zoology in the Middle East,2018-07-03T00:00:00.000Z,10.1080/09397140.2018.1470301,2,Canada,2018
AGRI,SCOPUS_ID:85046665167,2-s2.0-85046665167,A new species of Rhytimorpha Szépligeti (Hymenoptera: Braconidae: Braconinae) from Israel,Zoology in the Middle East,2018-07-03T00:00:00.000Z,10.1080/09397140.2018.1470301,2,Germany,2018
AGRI,SCOPUS_ID:85046665167,2-s2.0-85046665167,A new species of Rhytimorpha Szépligeti (Hymenoptera: Braconidae: Braconinae) from Israel,Zoology in the Middle East,2018-07-03T00:00:00.000Z,10.1080/09397140.2018.1470301,2,South Africa,2018
AGRI,SCOPUS_ID:85046665167,2-s2.0-85046665167,A new species of Rhytimorpha Szépligeti (Hymenoptera: Braconidae: Braconinae) from Israel,Zoology in the Middle East,2018-07-03T00:00:00.000Z,10.1080/09397140.2018.1470301,2,Thailand,2018
AGRI,SCOPUS_ID:85046665167,2-s2.0-85046665167,A new species of Rhytimorpha Szépligeti (Hymenoptera: Braconidae: Braconinae) from Israel,Zoology in the Middle East,2018-07-03T00:00:00.000Z,10.1080/09397140.2018.1470301,2,United Kingdom,2018
AGRI,SCOPUS_ID:85046714400,2-s2.0-85046714400,Water balance of pine forests: Synthesis of new and published results,Agricultural and Forest Meteorology,2018-09-15T00:00:00.000Z,10.1016/j.agrformet.2018.04.021,15,Finland,2018
AGRI,SCOPUS_ID:85046714400,2-s2.0-85046714400,Water balance of pine forests: Synthesis of new and published results,Agricultural and Forest Meteorology,2018-09-15T00:00:00.000Z,10.1016/j.agrformet.2018.04.021,15,Sweden,2018
