AGRI,SCOPUS_ID:85083564730,2-s2.0-85083564730,Identification of novel anti-inflammatory peptides from bee pollen (Apis mellifera) hydrolysate in lipopolysaccharide-stimulated RAW264.7 macrophages,Journal of Apicultural Research,2021-01-01T00:00:00.000Z,10.1080/00218839.2020.1745434,18,Thailand,2021
AGRI,SCOPUS_ID:85099496916,2-s2.0-85099496916,"Granule morphological and structural variability of Thai certified glutinous rice starches in relation to thermal, pasting, and digestible properties",Cereal Chemistry,2021-05-01T00:00:00.000Z,10.1002/cche.10389,3,Thailand,2021
AGRI,SCOPUS_ID:85099723203,2-s2.0-85099723203,Development of Plant-Produced Recombinant ACE2-Fc Fusion Protein as a Potential Therapeutic Agent Against SARS-CoV-2,Frontiers in Plant Science,2021-01-07T00:00:00.000Z,10.3389/fpls.2020.604663,33,Indonesia,2021
AGRI,SCOPUS_ID:85099723203,2-s2.0-85099723203,Development of Plant-Produced Recombinant ACE2-Fc Fusion Protein as a Potential Therapeutic Agent Against SARS-CoV-2,Frontiers in Plant Science,2021-01-07T00:00:00.000Z,10.3389/fpls.2020.604663,33,Thailand,2021
AGRI,SCOPUS_ID:85099957102,2-s2.0-85099957102,Controlled release fertilizers: A review on coating materials and mechanism of release,Plants,2021-02-01T00:00:00.000Z,10.3390/plants10020238,123,China,2021
AGRI,SCOPUS_ID:85099957102,2-s2.0-85099957102,Controlled release fertilizers: A review on coating materials and mechanism of release,Plants,2021-02-01T00:00:00.000Z,10.3390/plants10020238,123,Malaysia,2021
AGRI,SCOPUS_ID:85099957102,2-s2.0-85099957102,Controlled release fertilizers: A review on coating materials and mechanism of release,Plants,2021-02-01T00:00:00.000Z,10.3390/plants10020238,123,Thailand,2021
AGRI,SCOPUS_ID:85100103990,2-s2.0-85100103990,Film seeds coating with hexane extracts from Illicium verum Hook.f. and Syzygium aromaticum (L.) Merrill & Perry for controlling Callosobruchus maculatus (F.) and Callosobruchus chinensis L,Pest Management Science,2021-05-01T00:00:00.000Z,10.1002/ps.6283,3,Thailand,2021
AGRI,SCOPUS_ID:85100125001,2-s2.0-85100125001,Testing Sex-Biased Admixture Origin of Macaque Species Using Autosomal and X-Chromosomal Genomic Sequences,Genome biology and evolution,2021-01-07T00:00:00.000Z,10.1093/gbe/evaa209,8,Japan,2021
AGRI,SCOPUS_ID:85100125001,2-s2.0-85100125001,Testing Sex-Biased Admixture Origin of Macaque Species Using Autosomal and X-Chromosomal Genomic Sequences,Genome biology and evolution,2021-01-07T00:00:00.000Z,10.1093/gbe/evaa209,8,Thailand,2021
AGRI,SCOPUS_ID:85100161431,2-s2.0-85100161431,"Phylogeography and ecological niche modeling reveal evolutionary history of Leiolepis ocellata (Squamata, Leiolepidae)",Ecology and Evolution,2021-03-01T00:00:00.000Z,10.1002/ece3.7186,3,Thailand,2021
AGRI,SCOPUS_ID:85100258692,2-s2.0-85100258692,Fruit ripening-associated leucylaminopeptidase with cysteinylglycine dipeptidase activity from durian suggests its involvement in glutathione recycling,BMC Plant Biology,2021-12-01T00:00:00.000Z,10.1186/s12870-021-02845-6,6,Thailand,2021
AGRI,SCOPUS_ID:85100496981,2-s2.0-85100496981,The symbiosis between Philidris ants and the ant-plant Dischidia major includes fungal and algal associates,Symbiosis,2021-04-01T00:00:00.000Z,10.1007/s13199-021-00751-x,2,France,2021
AGRI,SCOPUS_ID:85100496981,2-s2.0-85100496981,The symbiosis between Philidris ants and the ant-plant Dischidia major includes fungal and algal associates,Symbiosis,2021-04-01T00:00:00.000Z,10.1007/s13199-021-00751-x,2,Thailand,2021
AGRI,SCOPUS_ID:85100527344,2-s2.0-85100527344,"Reassessment and systematic position of the sinistral snails of genus Hemiplecta from Thailand (Eupulmonata: Ariophantidae), with description of two new species",Contributions to Zoology,2021-01-01T00:00:00.000Z,10.1163/18759866-BJA10016,11,Thailand,2021
AGRI,SCOPUS_ID:85100561231,2-s2.0-85100561231,"Molecular phylogenetic analysis and taxonomic reconsideration of Ceropegia hirsuta (Apocynaceae, Asclepiadoideae) reveal a novelty in Thailand, Ceropegia citrina sp. nov., with notes on its pollination ecology",Plant Systematics and Evolution,2021-04-01T00:00:00.000Z,10.1007/s00606-020-01723-2,4,France,2021
AGRI,SCOPUS_ID:85100561231,2-s2.0-85100561231,"Molecular phylogenetic analysis and taxonomic reconsideration of Ceropegia hirsuta (Apocynaceae, Asclepiadoideae) reveal a novelty in Thailand, Ceropegia citrina sp. nov., with notes on its pollination ecology",Plant Systematics and Evolution,2021-04-01T00:00:00.000Z,10.1007/s00606-020-01723-2,4,Thailand,2021
AGRI,SCOPUS_ID:85100642502,2-s2.0-85100642502,Differential expression following ammonia stress and growth-related SNP of ferritin: Applications for establishment of stress-tolerant stocks with high growth performance of Pacific white shrimp Litopenaeus vannamei in Thailand,Regional Studies in Marine Science,2021-02-01T00:00:00.000Z,10.1016/j.rsma.2021.101656,1,Thailand,2021
AGRI,SCOPUS_ID:85100772978,2-s2.0-85100772978,Detection of tilapia lake virus (TiLV) in healthy fish from the pre-existing disease environment using different RT-PCR methods,Turkish Journal of Fisheries and Aquatic Sciences,2021-01-01T00:00:00.000Z,10.4194/1303-2712-v21_4_05,6,Thailand,2021
AGRI,SCOPUS_ID:85101029723,2-s2.0-85101029723,Plant-made antibody against miroestrol: a new platform for expression of full-length immunoglobulin G against small-molecule targets in immunoassays,Plant Cell Reports,2021-04-01T00:00:00.000Z,10.1007/s00299-021-02670-z,2,Japan,2021
AGRI,SCOPUS_ID:85101029723,2-s2.0-85101029723,Plant-made antibody against miroestrol: a new platform for expression of full-length immunoglobulin G against small-molecule targets in immunoassays,Plant Cell Reports,2021-04-01T00:00:00.000Z,10.1007/s00299-021-02670-z,2,Thailand,2021
AGRI,SCOPUS_ID:85101054469,2-s2.0-85101054469,Clinical outcomes of radical surgery and antimicrobial agents in vascular pythiosis: A multicenter prospective study,Journal of Fungi,2021-02-01T00:00:00.000Z,10.3390/jof7020114,3,Thailand,2021
AGRI,SCOPUS_ID:85101054469,2-s2.0-85101054469,Clinical outcomes of radical surgery and antimicrobial agents in vascular pythiosis: A multicenter prospective study,Journal of Fungi,2021-02-01T00:00:00.000Z,10.3390/jof7020114,3,United States,2021
AGRI,SCOPUS_ID:85101101437,2-s2.0-85101101437,Three novel biphenanthrene derivatives and a new phenylpropanoid ester from aerides multiflora and their α‐glucosidase inhibitory activity,Plants,2021-02-01T00:00:00.000Z,10.3390/plants10020385,3,Myanmar,2021
AGRI,SCOPUS_ID:85101101437,2-s2.0-85101101437,Three novel biphenanthrene derivatives and a new phenylpropanoid ester from aerides multiflora and their α‐glucosidase inhibitory activity,Plants,2021-02-01T00:00:00.000Z,10.3390/plants10020385,3,Thailand,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Australia,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,China,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Japan,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Malaysia,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Myanmar,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Singapore,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Slovenia,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Taiwan,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Thailand,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,United States,2021
AGRI,SCOPUS_ID:85101380481,2-s2.0-85101380481,Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,Systematic Biology,2021-11-01T00:00:00.000Z,10.1093/sysbio/syaa098,15,Viet Nam,2021
AGRI,SCOPUS_ID:85101618599,2-s2.0-85101618599,"Minimalist revision and description of 403 new species in 11 subfamilies of Costa Rican braconid parasitoid wasps, including host records for 219 species",ZooKeys,2021-01-01T00:00:00.000Z,10.3897/zookeys.1013.55600,69,Canada,2021
AGRI,SCOPUS_ID:85101618599,2-s2.0-85101618599,"Minimalist revision and description of 403 new species in 11 subfamilies of Costa Rican braconid parasitoid wasps, including host records for 219 species",ZooKeys,2021-01-01T00:00:00.000Z,10.3897/zookeys.1013.55600,69,Germany,2021
AGRI,SCOPUS_ID:85101618599,2-s2.0-85101618599,"Minimalist revision and description of 403 new species in 11 subfamilies of Costa Rican braconid parasitoid wasps, including host records for 219 species",ZooKeys,2021-01-01T00:00:00.000Z,10.3897/zookeys.1013.55600,69,Netherlands,2021
AGRI,SCOPUS_ID:85101618599,2-s2.0-85101618599,"Minimalist revision and description of 403 new species in 11 subfamilies of Costa Rican braconid parasitoid wasps, including host records for 219 species",ZooKeys,2021-01-01T00:00:00.000Z,10.3897/zookeys.1013.55600,69,Thailand,2021
AGRI,SCOPUS_ID:85101618599,2-s2.0-85101618599,"Minimalist revision and description of 403 new species in 11 subfamilies of Costa Rican braconid parasitoid wasps, including host records for 219 species",ZooKeys,2021-01-01T00:00:00.000Z,10.3897/zookeys.1013.55600,69,United States,2021
AGRI,SCOPUS_ID:85101749368,2-s2.0-85101749368,Acaricidal activity of essential oils for the control of honeybee (Apis mellifera) mites Tropilaelaps mercedesae under laboratory and colony conditions,Apidologie,2021-06-01T00:00:00.000Z,10.1007/s13592-021-00843-z,3,Thailand,2021
AGRI,SCOPUS_ID:85101749368,2-s2.0-85101749368,Acaricidal activity of essential oils for the control of honeybee (Apis mellifera) mites Tropilaelaps mercedesae under laboratory and colony conditions,Apidologie,2021-06-01T00:00:00.000Z,10.1007/s13592-021-00843-z,3,United States,2021
AGRI,SCOPUS_ID:85101751803,2-s2.0-85101751803,Effect of resistance training exercise combined with high protein diet on body weight and muscle mass in underweight adolescent males,Malaysian Journal of Nutrition,2021-01-01T00:00:00.000Z,10.31246/MJN-2020-0039,0,Thailand,2021
AGRI,SCOPUS_ID:85102096863,2-s2.0-85102096863,Evolutionary analyses of the major variant surface antigen-encoding genes reveal population structure of Plasmodium falciparum within and between continents,PLoS Genetics,2021-02-25T00:00:00.000Z,10.1371/journal.pgen.1009269,10,Australia,2021
AGRI,SCOPUS_ID:85102096863,2-s2.0-85102096863,Evolutionary analyses of the major variant surface antigen-encoding genes reveal population structure of Plasmodium falciparum within and between continents,PLoS Genetics,2021-02-25T00:00:00.000Z,10.1371/journal.pgen.1009269,10,France,2021
AGRI,SCOPUS_ID:85102096863,2-s2.0-85102096863,Evolutionary analyses of the major variant surface antigen-encoding genes reveal population structure of Plasmodium falciparum within and between continents,PLoS Genetics,2021-02-25T00:00:00.000Z,10.1371/journal.pgen.1009269,10,Iran,2021
AGRI,SCOPUS_ID:85102096863,2-s2.0-85102096863,Evolutionary analyses of the major variant surface antigen-encoding genes reveal population structure of Plasmodium falciparum within and between continents,PLoS Genetics,2021-02-25T00:00:00.000Z,10.1371/journal.pgen.1009269,10,Peru,2021
AGRI,SCOPUS_ID:85102096863,2-s2.0-85102096863,Evolutionary analyses of the major variant surface antigen-encoding genes reveal population structure of Plasmodium falciparum within and between continents,PLoS Genetics,2021-02-25T00:00:00.000Z,10.1371/journal.pgen.1009269,10,Thailand,2021
AGRI,SCOPUS_ID:85102096863,2-s2.0-85102096863,Evolutionary analyses of the major variant surface antigen-encoding genes reveal population structure of Plasmodium falciparum within and between continents,PLoS Genetics,2021-02-25T00:00:00.000Z,10.1371/journal.pgen.1009269,10,United Kingdom,2021
AGRI,SCOPUS_ID:85102096863,2-s2.0-85102096863,Evolutionary analyses of the major variant surface antigen-encoding genes reveal population structure of Plasmodium falciparum within and between continents,PLoS Genetics,2021-02-25T00:00:00.000Z,10.1371/journal.pgen.1009269,10,United States,2021
AGRI,SCOPUS_ID:85102271073,2-s2.0-85102271073,Salt stress of two rice varieties: root border cell response and multi-logistic quantification,Protoplasma,2021-09-01T00:00:00.000Z,10.1007/s00709-021-01629-x,8,Austria,2021
AGRI,SCOPUS_ID:85102271073,2-s2.0-85102271073,Salt stress of two rice varieties: root border cell response and multi-logistic quantification,Protoplasma,2021-09-01T00:00:00.000Z,10.1007/s00709-021-01629-x,8,Thailand,2021
AGRI,SCOPUS_ID:85102273015,2-s2.0-85102273015,Prevalence of Enterobacteriaceae in Wild Long-Tailed Macaques (Macaca fascicularis) in Thailand,International Journal of Primatology,2021-06-01T00:00:00.000Z,10.1007/s10764-021-00209-3,2,Japan,2021
