filename,dc_title,affiliation_country,srctype,eid,prism_coverDate,prism_aggregationType,subtypeDescription,subject_area_name,subject_area_code,subject_area_abbrev,publicationName,source_id,citedby_count,subtype,prism_doi,dc_identifier,dc_publisher
202300009,Targeted sequencing analysis pipeline for species identification of human pathogenic fungi using long-read nanopore sequencing,Netherlands,j,2-s2.0-85170059053,2023-12-01T00:00:00.000Z,Journal,Article,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,IMA Fungus,21100406884,0,ar,10.1186/s43008-023-00125-6,SCOPUS_ID:85170059053,BioMed Central Ltd
202300009,Targeted sequencing analysis pipeline for species identification of human pathogenic fungi using long-read nanopore sequencing,Thailand,j,2-s2.0-85170059053,2023-12-01T00:00:00.000Z,Journal,Article,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,IMA Fungus,21100406884,0,ar,10.1186/s43008-023-00125-6,SCOPUS_ID:85170059053,BioMed Central Ltd
202300009,Targeted sequencing analysis pipeline for species identification of human pathogenic fungi using long-read nanopore sequencing,United States,j,2-s2.0-85170059053,2023-12-01T00:00:00.000Z,Journal,Article,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,IMA Fungus,21100406884,0,ar,10.1186/s43008-023-00125-6,SCOPUS_ID:85170059053,BioMed Central Ltd
202300010,Responding to an unprecedented shock — Elucidating how 113 DMOs changed the marketing communications on Twitter during the COVID-19 crisis,Thailand,j,2-s2.0-85169779645,2023-12-01T00:00:00.000Z,Journal,Article,Business and International Management,1403,BUSI,Journal of Destination Marketing and Management,21100228536,0,ar,10.1016/j.jdmm.2023.100819,SCOPUS_ID:85169779645,Elsevier Ltd
202300011,Calcium phosphate ceramic as a model for enamel substitute material in dental applications,Thailand,j,2-s2.0-85169701297,2023-12-01T00:00:00.000Z,Journal,Article,Dentistry (all),3500,DENT,BDJ Open,21100901581,0,ar,10.1038/s41405-023-00152-w,SCOPUS_ID:85169701297,Springer Nature
202300012,Matrices-charges of agar-alginate crosslinked microcapsules via o/w microemulsion: A non-spore forming probiotic bacteria encapsulation system for extensive viability,Thailand,j,2-s2.0-85169566827,2023-12-01T00:00:00.000Z,Journal,Article,Organic Chemistry,1605,CHEM,Carbohydrate Polymers,25801,0,ar,10.1016/j.carbpol.2023.121302,SCOPUS_ID:85169566827,Elsevier Ltd
202300013,Metal ion removal using a low-cost coconut shell activated carbon bioadsorbent in the recovery of lactic acid from the fermentation broth,Thailand,j,2-s2.0-85169536377,2023-12-01T00:00:00.000Z,Journal,Article,Biotechnology,1305,BIOC,Bioresources and Bioprocessing,21100869488,0,ar,10.1186/s40643-023-00672-1,SCOPUS_ID:85169536377,Springer
202300014,Deciphering migraine pain mechanisms through electrophysiological insights of trigeminal ganglion neurons,Thailand,j,2-s2.0-85169520899,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41521-7,SCOPUS_ID:85169520899,Nature Research
202300015,Scale development to measure the patient perception of patient-centered care of dentists in primary care settings of Thailand: a measurement invariance test,Thailand,j,2-s2.0-85169516252,2023-12-01T00:00:00.000Z,Journal,Article,Dentistry (all),3500,DENT,BMC Oral Health,24341,0,ar,10.1186/s12903-023-03331-1,SCOPUS_ID:85169516252,BioMed Central Ltd
202300016,Long-term benefit of DAAs on gut dysbiosis and microbial translocation in HCV-infected patients with and without HIV coinfection,Japan,j,2-s2.0-85169514022,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41664-7,SCOPUS_ID:85169514022,Nature Research
202300016,Long-term benefit of DAAs on gut dysbiosis and microbial translocation in HCV-infected patients with and without HIV coinfection,Thailand,j,2-s2.0-85169514022,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41664-7,SCOPUS_ID:85169514022,Nature Research
202300016,Long-term benefit of DAAs on gut dysbiosis and microbial translocation in HCV-infected patients with and without HIV coinfection,United States,j,2-s2.0-85169514022,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41664-7,SCOPUS_ID:85169514022,Nature Research
202300017,"Methylene blue degradation under visible light of Au-DP25/PET and Cu-DP25/PET photocatalytic films, synthesized through two wet impregnation routes – An experimental and theoretical evaluation",Mexico,j,2-s2.0-85169429429,2023-12-01T00:00:00.000Z,Journal,Article,Materials Science (all),2500,MATE,Materials Today Communications,21100369777,0,ar,10.1016/j.mtcomm.2023.106944,SCOPUS_ID:85169429429,Elsevier Ltd
202300017,"Methylene blue degradation under visible light of Au-DP25/PET and Cu-DP25/PET photocatalytic films, synthesized through two wet impregnation routes – An experimental and theoretical evaluation",Thailand,j,2-s2.0-85169429429,2023-12-01T00:00:00.000Z,Journal,Article,Materials Science (all),2500,MATE,Materials Today Communications,21100369777,0,ar,10.1016/j.mtcomm.2023.106944,SCOPUS_ID:85169429429,Elsevier Ltd
202300018,Sulfur metabolism in durian pulps: Factors contributing to the production of volatile sulfur compounds during fruit ripening,Germany,j,2-s2.0-85169328720,2023-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,Postharvest Biology and Technology,16132,0,ar,10.1016/j.postharvbio.2023.112533,SCOPUS_ID:85169328720,Elsevier B.V.
202300018,Sulfur metabolism in durian pulps: Factors contributing to the production of volatile sulfur compounds during fruit ripening,Japan,j,2-s2.0-85169328720,2023-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,Postharvest Biology and Technology,16132,0,ar,10.1016/j.postharvbio.2023.112533,SCOPUS_ID:85169328720,Elsevier B.V.
202300018,Sulfur metabolism in durian pulps: Factors contributing to the production of volatile sulfur compounds during fruit ripening,Thailand,j,2-s2.0-85169328720,2023-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,Postharvest Biology and Technology,16132,0,ar,10.1016/j.postharvbio.2023.112533,SCOPUS_ID:85169328720,Elsevier B.V.
202300019,Osteogenic induction of asiatic acid derivatives in human periodontal ligament stem cells,China,j,2-s2.0-85168987136,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41388-8,SCOPUS_ID:85168987136,Nature Research
202300019,Osteogenic induction of asiatic acid derivatives in human periodontal ligament stem cells,Japan,j,2-s2.0-85168987136,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41388-8,SCOPUS_ID:85168987136,Nature Research
202300019,Osteogenic induction of asiatic acid derivatives in human periodontal ligament stem cells,Thailand,j,2-s2.0-85168987136,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41388-8,SCOPUS_ID:85168987136,Nature Research
202300020,A novel simplified method for extraction of microplastic particles from face scrub and laundry wastewater,Thailand,j,2-s2.0-85168966366,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41457-y,SCOPUS_ID:85168966366,Nature Research
202300021,"Author Correction: Effect of plant produced Anti-hIL-6 receptor antibody blockade on pSTAT3 expression in human peripheral blood mononuclear cells (Scientific Reports, (2023), 13, 1, (11927), 10.1038/s41598-023-39106-5)",Austria,j,2-s2.0-85168965549,2023-12-01T00:00:00.000Z,Journal,Erratum,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,er,10.1038/s41598-023-41344-6,SCOPUS_ID:85168965549,Nature Research
202300021,"Author Correction: Effect of plant produced Anti-hIL-6 receptor antibody blockade on pSTAT3 expression in human peripheral blood mononuclear cells (Scientific Reports, (2023), 13, 1, (11927), 10.1038/s41598-023-39106-5)",Thailand,j,2-s2.0-85168965549,2023-12-01T00:00:00.000Z,Journal,Erratum,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,er,10.1038/s41598-023-41344-6,SCOPUS_ID:85168965549,Nature Research
202300022,In vitro and in vivo studies of plant-produced Atezolizumab as a potential immunotherapeutic antibody,Austria,j,2-s2.0-85168954109,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41510-w,SCOPUS_ID:85168954109,Nature Research
202300022,In vitro and in vivo studies of plant-produced Atezolizumab as a potential immunotherapeutic antibody,China,j,2-s2.0-85168954109,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41510-w,SCOPUS_ID:85168954109,Nature Research
202300022,In vitro and in vivo studies of plant-produced Atezolizumab as a potential immunotherapeutic antibody,Thailand,j,2-s2.0-85168954109,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41510-w,SCOPUS_ID:85168954109,Nature Research
202300023,"Separation of the Chlorofluorocarbon (CFC) CCl2F2 from N2 in NaY Zeolite, in MIL-127(Fe) and in the two Carbon Nanotubes CNT (9,9) and CNT (11,11)",Germany,j,2-s2.0-85168774607,2023-12-01T00:00:00.000Z,Journal,Article,Spectroscopy,1607,CHEM,Journal of Molecular Graphics and Modelling,24621,0,ar,10.1016/j.jmgm.2023.108597,SCOPUS_ID:85168774607,Elsevier Inc.
202300023,"Separation of the Chlorofluorocarbon (CFC) CCl2F2 from N2 in NaY Zeolite, in MIL-127(Fe) and in the two Carbon Nanotubes CNT (9,9) and CNT (11,11)",Thailand,j,2-s2.0-85168774607,2023-12-01T00:00:00.000Z,Journal,Article,Spectroscopy,1607,CHEM,Journal of Molecular Graphics and Modelling,24621,0,ar,10.1016/j.jmgm.2023.108597,SCOPUS_ID:85168774607,Elsevier Inc.
202300024,Label-free tumor cells classification using deep learning and high-content imaging,Thailand,j,2-s2.0-85168715759,2023-12-01T00:00:00.000Z,Journal,Data Paper,Statistics and Probability,2613,MATH,Scientific Data,21100451321,0,dp,10.1038/s41597-023-02482-8,SCOPUS_ID:85168715759,Nature Research
202300024,Label-free tumor cells classification using deep learning and high-content imaging,United States,j,2-s2.0-85168715759,2023-12-01T00:00:00.000Z,Journal,Data Paper,Statistics and Probability,2613,MATH,Scientific Data,21100451321,0,dp,10.1038/s41597-023-02482-8,SCOPUS_ID:85168715759,Nature Research
202300025,Association between oral hypofunction and general health: a systematic review,Thailand,j,2-s2.0-85168694039,2023-12-01T00:00:00.000Z,Journal,Article,Dentistry (all),3500,DENT,BMC Oral Health,24341,0,ar,10.1186/s12903-023-03305-3,SCOPUS_ID:85168694039,BioMed Central Ltd
202300026,Neuroprotective effect of nose-to-brain delivery of Asiatic acid in solid lipid nanoparticles and its mechanisms against memory dysfunction induced by Amyloid Beta1-42 in mice,Thailand,j,2-s2.0-85168692102,2023-12-01T00:00:00.000Z,Journal,Article,Complementary and Alternative Medicine,2707,MEDI,BMC Complementary Medicine and Therapies,21100979268,0,ar,10.1186/s12906-023-04125-2,SCOPUS_ID:85168692102,BioMed Central Ltd
202300027,Bio-green synthesis of calcium acetate from oyster shell waste at low cost and reducing the emission of greenhouse gases,Thailand,j,2-s2.0-85168668852,2023-12-01T00:00:00.000Z,Journal,Article,Environmental Engineering,2305,ENVI,Sustainable Environment Research,21100287109,0,ar,10.1186/s42834-023-00187-6,SCOPUS_ID:85168668852,BioMed Central Ltd
202300028,Impact of late gadolinium-enhanced cardiac MRI on arrhythmic and mortality outcomes in nonischemic dilated cardiomyopathy: updated systematic review and meta-analysis,Thailand,j,2-s2.0-85168601749,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41087-4,SCOPUS_ID:85168601749,Nature Research
202300028,Impact of late gadolinium-enhanced cardiac MRI on arrhythmic and mortality outcomes in nonischemic dilated cardiomyopathy: updated systematic review and meta-analysis,United States,j,2-s2.0-85168601749,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-41087-4,SCOPUS_ID:85168601749,Nature Research
202300029,"Pimobendan prevents cardiac dysfunction, mitigates cardiac mitochondrial dysfunction, and preserves myocyte ultrastructure in a rat model of mitral regurgitation",Thailand,j,2-s2.0-85168590586,2023-12-01T00:00:00.000Z,Journal,Article,Veterinary (all),3400,VETE,BMC Veterinary Research,4300151401,0,ar,10.1186/s12917-023-03693-2,SCOPUS_ID:85168590586,BioMed Central Ltd
202300030,"Correlations between histopathologic findings, serum biomarker levels, and clinical outcomes in Stevens–Johnson syndrome/toxic epidermal necrolysis (SJS/TEN)",Thailand,j,2-s2.0-85168445119,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-40812-3,SCOPUS_ID:85168445119,Nature Research
202300031,Undrained stability of braced excavations in clay considering the nonstationary random field of undrained shear strength,Thailand,j,2-s2.0-85168263631,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-40608-5,SCOPUS_ID:85168263631,Nature Research
202300032,Commercial scale production of Yamabushitake mushroom (Hericium erinaceus (Bull.) Pers. 1797) using rubber and bamboo sawdust substrates in tropical regions,Thailand,j,2-s2.0-85168250885,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-40601-y,SCOPUS_ID:85168250885,Nature Research
202300033,Development of eco-friendly antifungal and antibacterial adhesive derived from modified cassava starch waste/polyvinyl alcohol containing green synthesized nano-silver,Thailand,j,2-s2.0-85168236124,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-40305-3,SCOPUS_ID:85168236124,Nature Research
202300033,Development of eco-friendly antifungal and antibacterial adhesive derived from modified cassava starch waste/polyvinyl alcohol containing green synthesized nano-silver,United States,j,2-s2.0-85168236124,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-40305-3,SCOPUS_ID:85168236124,Nature Research
202300034,Effects of death anxiety and aggression on life satisfaction in the COVID-19 era: Comparisons between different generations and different socioeconomic statuses in Thailand,Thailand,j,2-s2.0-85168090493,2023-12-01T00:00:00.000Z,Journal,Article,Psychology (all),3200,PSYC,Personality and Individual Differences,12807,0,ar,10.1016/j.paid.2023.112373,SCOPUS_ID:85168090493,Elsevier Ltd
202300035,Highly effective removal of perfluorooctanoic acid (PFOA) in water with DBD-plasma-enhanced rice husks,Thailand,j,2-s2.0-85168059883,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-40197-3,SCOPUS_ID:85168059883,Nature Research
202300035,Highly effective removal of perfluorooctanoic acid (PFOA) in water with DBD-plasma-enhanced rice husks,United States,j,2-s2.0-85168059883,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-40197-3,SCOPUS_ID:85168059883,Nature Research
202300036,Bifunctional mesoporous silica solid acids for transformation of glucose to 5-hydroxymethylfurfural,Japan,j,2-s2.0-85167780068,2023-12-01T00:00:00.000Z,Journal,Article,Chemistry (all),1600,CHEM,Materials Today Sustainability,21100943537,0,ar,10.1016/j.mtsust.2023.100470,SCOPUS_ID:85167780068,Elsevier Ltd
202300036,Bifunctional mesoporous silica solid acids for transformation of glucose to 5-hydroxymethylfurfural,Thailand,j,2-s2.0-85167780068,2023-12-01T00:00:00.000Z,Journal,Article,Chemistry (all),1600,CHEM,Materials Today Sustainability,21100943537,0,ar,10.1016/j.mtsust.2023.100470,SCOPUS_ID:85167780068,Elsevier Ltd
202300037,The prevalence and economic burden of treatment-resistant depression in Thailand,Thailand,j,2-s2.0-85167764240,2023-12-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,BMC Public Health,19621,0,ar,10.1186/s12889-023-16477-y,SCOPUS_ID:85167764240,BioMed Central Ltd
202300037,The prevalence and economic burden of treatment-resistant depression in Thailand,United Kingdom,j,2-s2.0-85167764240,2023-12-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,BMC Public Health,19621,0,ar,10.1186/s12889-023-16477-y,SCOPUS_ID:85167764240,BioMed Central Ltd
202300038,Development of Ni–Mo carbide catalyst for production of syngas and CNTs by dry reforming of biogas,Japan,j,2-s2.0-85167528561,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-38436-8,SCOPUS_ID:85167528561,Nature Research
202300038,Development of Ni–Mo carbide catalyst for production of syngas and CNTs by dry reforming of biogas,Thailand,j,2-s2.0-85167528561,2023-12-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Scientific Reports,21100200805,0,ar,10.1038/s41598-023-38436-8,SCOPUS_ID:85167528561,Nature Research
202300039,Quantitative microbial risk assessment of the gastrointestinal risks to swimmers at Southeast Asian urban beaches using site-specific and combined autochthonous and fecal bacteria exposure data,Thailand,j,2-s2.0-85167455063,2023-12-01T00:00:00.000Z,Journal,Article,Environmental Engineering,2305,ENVI,Science of the Total Environment,25349,0,ar,10.1016/j.scitotenv.2023.165818,SCOPUS_ID:85167455063,Elsevier B.V.
202300040,"Immunogenicity of BNT162b2 in children 6 months to under 5 years of age with previous SARS-CoV-2 infection, in the era of Omicron predominance",Thailand,j,2-s2.0-85167436418,2023-12-01T00:00:00.000Z,Journal,Article,Molecular Medicine,1313,BIOC,Vaccine: X,21100897791,0,ar,10.1016/j.jvacx.2023.100367,SCOPUS_ID:85167436418,Elsevier Ltd
202300041,DFT insight into metals and ligands substitution effects on reactivity of phenoxy-imine catalysts for ethylene polymerization,Japan,j,2-s2.0-85167421223,2023-12-01T00:00:00.000Z,Journal,Article,Spectroscopy,1607,CHEM,Journal of Molecular Graphics and Modelling,24621,0,ar,10.1016/j.jmgm.2023.108586,SCOPUS_ID:85167421223,Elsevier Inc.
202300041,DFT insight into metals and ligands substitution effects on reactivity of phenoxy-imine catalysts for ethylene polymerization,Thailand,j,2-s2.0-85167421223,2023-12-01T00:00:00.000Z,Journal,Article,Spectroscopy,1607,CHEM,Journal of Molecular Graphics and Modelling,24621,0,ar,10.1016/j.jmgm.2023.108586,SCOPUS_ID:85167421223,Elsevier Inc.
202300042,Design and development of a magnetic field-enabled platform for delivering polymer-coated iron oxide nanoparticles to breast cancer cells,Philippines,j,2-s2.0-85166953202,2023-12-01T00:00:00.000Z,Journal,Article,Clinical Biochemistry,1308,BIOC,MethodsX,21100317906,0,ar,10.1016/j.mex.2023.102318,SCOPUS_ID:85166953202,Elsevier B.V.
202300042,Design and development of a magnetic field-enabled platform for delivering polymer-coated iron oxide nanoparticles to breast cancer cells,Thailand,j,2-s2.0-85166953202,2023-12-01T00:00:00.000Z,Journal,Article,Clinical Biochemistry,1308,BIOC,MethodsX,21100317906,0,ar,10.1016/j.mex.2023.102318,SCOPUS_ID:85166953202,Elsevier B.V.
202300043,"After morning, phew! A knowledge, attitudes, and practices survey related to emergency oral contraception in Thai pharmacists",Thailand,j,2-s2.0-85166751140,2023-12-01T00:00:00.000Z,Journal,Article,Pharmacy,3611,HEAL,Journal of Pharmaceutical Policy and Practice,21100325142,0,ar,10.1186/s40545-023-00601-9,SCOPUS_ID:85166751140,BioMed Central Ltd
202300044,Development of alantolactone-loaded zein and shellac nanoparticles for controlled release in simulated gastrointestinal digestion,China,j,2-s2.0-85166636986,2023-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,Journal of Food Engineering,20586,0,ar,10.1016/j.jfoodeng.2023.111664,SCOPUS_ID:85166636986,Elsevier Ltd
202300044,Development of alantolactone-loaded zein and shellac nanoparticles for controlled release in simulated gastrointestinal digestion,India,j,2-s2.0-85166636986,2023-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,Journal of Food Engineering,20586,0,ar,10.1016/j.jfoodeng.2023.111664,SCOPUS_ID:85166636986,Elsevier Ltd
202300044,Development of alantolactone-loaded zein and shellac nanoparticles for controlled release in simulated gastrointestinal digestion,Thailand,j,2-s2.0-85166636986,2023-12-01T00:00:00.000Z,Journal,Article,Food Science,1106,AGRI,Journal of Food Engineering,20586,0,ar,10.1016/j.jfoodeng.2023.111664,SCOPUS_ID:85166636986,Elsevier Ltd
202300045,How do prolonged anchorage-free lifetimes strengthen non-small-cell lung cancer cells to evade anoikis? – A link with altered cellular metabolomics,Thailand,j,2-s2.0-85166597237,2023-12-01T00:00:00.000Z,Journal,Article,"Biochemistry, Genetics and Molecular Biology (all)",1300,BIOC,Biological Research,13260,0,ar,10.1186/s40659-023-00456-z,SCOPUS_ID:85166597237,BioMed Central Ltd
